FECHA;CIERRE;APERTURA;MAX;MIN;Vol.
07.07.2017;10488.8;10.495.20;10.505.70;10.433.50;164.17M
06.07.2017;10498.4;10.546.10;10.546.20;10.402.00;211.68M
05.07.2017;10523.6;10.535.90;10.589.50;10.509.50;191.74M
04.07.2017;10566.7;10.543.30;10.611.40;10.530.30;150.48M
03.07.2017;10604.2;10.507.60;10.615.10;10.502.20;161.64M
30.06.2017;10444.5;10.541.20;10.583.70;10.433.20;197.99M
29.06.2017;10531.1;10.735.90;10.772.00;10.514.50;242.89M
28.06.2017;10702.7;10.607.80;10.716.70;10.526.60;232.69M
27.06.2017;10647.9;10.674.00;10.726.20;10.643.90;180.89M
26.06.2017;10696.6;10.666.10;10.757.00;10.656.50;123.20M
23.06.2017;10630.8;10.685.60;10.715.50;10.596.30;120.33M
22.06.2017;10709.9;10.709.60;10.725.20;10.641.90;128.77M
21.06.2017;10740.7;10.721.90;10.761.50;10.615.90;138.99M
20.06.2017;10746.1;10.892.30;10.901.50;10.746.10;155.90M
19.06.2017;10848.9;10.839.80;10.884.20;10.807.60;151.49M
16.06.2017;10759.4;10.731.90;10.786.30;10.702.10;348.07M
15.06.2017;10699.6;10.750.80;10.751.60;10.598.00;225.30M
14.06.2017;10775.8;10.858.50;10.934.00;10.775.30;189.42M
13.06.2017;10882.1;10.872.60;10.937.00;10.846.50;154.04M
12.06.2017;10842.4;10.929.70;10.936.60;10.818.50;193.10M
09.06.2017;10978.3;10.947.20;11.048.00;10.884.70;223.09M
08.06.2017;10953.1;10.847.20;10.981.30;10.837.40;262.97M
07.06.2017;10871.7;10.813.60;10.946.90;10.761.70;276.98M
06.06.2017;10879.7;10.859.00;10.907.80;10.817.90;403.56M
05.06.2017;10884.7;10.889.60;10.916.40;10.842.10;297.63M
02.06.2017;10905.9;10.960.00;11.007.70;10.879.60;426.28M
01.06.2017;10881;10.891.60;10.909.10;10.836.40;434.89M
31.05.2017;10880;10.885.00;10.957.80;10.856.20;740.25M
30.05.2017;10876.9;10.812.50;10.918.50;10.788.70;217.85M
29.05.2017;10884;10.864.00;10.915.40;10.844.80;110.54M
26.05.2017;10904.2;10.911.10;10.918.80;10.801.60;179.95M
25.05.2017;10937.7;10.971.20;10.983.90;10.920.70;184.80M
24.05.2017;10907.4;10.931.20;10.942.80;10.882.30;204.71M
23.05.2017;10916.3;10.766.30;10.928.70;10.756.50;238.31M
22.05.2017;10793.4;10.843.50;10.851.00;10.761.40;226.73M
19.05.2017;10835.4;10.711.80;10.843.60;10.689.90;320.25M
18.05.2017;10684.9;10.727.80;10.756.50;10.564.30;414.32M
17.05.2017;10786.1;10.925.90;10.965.90;10.761.30;304.08M
16.05.2017;10982.4;10.959.80;10.991.20;10.928.30;263.76M
15.05.2017;10957.8;10.941.10;10.960.50;10.891.90;200.10M
12.05.2017;10897;10.861.90;10.907.60;10.836.00;262.44M
11.05.2017;10861.4;11.051.30;11.052.60;10.823.90;400.68M
10.05.2017;11034.8;11.029.60;11.053.50;10.958.40;347.63M
09.05.2017;11049.2;11.120.10;11.135.10;11.047.10;268.38M
08.05.2017;11096.3;11.177.30;11.184.40;11.036.80;316.18M
05.05.2017;11135.4;10.971.50;11.135.40;10.967.20;363.49M
04.05.2017;11012.9;10.872.10;11.012.90;10.856.40;310.82M
03.05.2017;10837;10.793.00;10.841.10;10.769.00;192.96M
02.05.2017;10820.3;10.737.70;10.820.30;10.719.40;225.31M
28.04.2017;10715.8;10.658.40;10.745.50;10.622.80;298.34M
27.04.2017;10683.9;10.718.80;10.722.20;10.663.30;273.46M
26.04.2017;10763.4;10.810.40;10.815.30;10.710.90;278.42M
25.04.2017;10783.1;10.786.10;10.828.80;10.719.00;299.93M
24.04.2017;10766.8;10.714.20;10.769.80;10.668.00;496.99M
21.04.2017;10377;10.388.60;10.434.40;10.307.70;325.22M
20.04.2017;10372.5;10.349.30;10.473.90;10.328.50;292.27M
19.04.2017;10370.3;10.272.70;10.377.50;10.266.00;324.42M
18.04.2017;10264.5;10.365.60;10.370.60;10.216.90;283.86M
13.04.2017;10326.1;10.347.90;10.350.40;10.264.60;233.81M
12.04.2017;10360.5;10.441.30;10.486.00;10.353.80;310.21M
11.04.2017;10416.3;10.381.40;10.463.20;10.358.90;309.44M
10.04.2017;10437.7;10.507.90;10.509.00;10.436.50;222.75M
07.04.2017;10529;10.466.90;10.529.00;10.443.50;194.31M
06.04.2017;10518.9;10.349.60;10.534.50;10.322.00;230.29M
05.04.2017;10402.7;10.377.20;10.467.30;10.369.10;254.05M
04.04.2017;10361.2;10.304.10;10.361.20;10.270.30;303.65M
03.04.2017;10325.3;10.457.70;10.457.70;10.324.60;321.62M
31.03.2017;10462.9;10.368.50;10.462.90;10.352.20;252.48M
30.03.2017;10405.9;10.372.10;10.406.00;10.348.50;207.20M
29.03.2017;10367.6;10.409.20;10.424.50;10.303.20;232.26M
28.03.2017;10389;10.345.60;10.394.80;10.312.90;215.14M
27.03.2017;10302.9;10.218.50;10.302.90;10.191.10;221.94M
24.03.2017;10309.4;10.312.50;10.330.30;10.276.20;189.56M
23.03.2017;10324.9;10.248.90;10.324.90;10.202.00;226.58M
22.03.2017;10229.3;10.151.80;10.268.80;10.092.80;299.75M
21.03.2017;10211.9;10.270.50;10.334.70;10.188.90;313.02M
20.03.2017;10214;10.216.70;10.243.00;10.189.00;188.82M
17.03.2017;10245.8;10.153.00;10.250.20;10.143.90;452.78M
16.03.2017;10168;10.090.80;10.175.30;10.063.70;412.42M
15.03.2017;9983.2;9.931.20;10.000.10;9.913.20;265.81M
14.03.2017;9905.1;9.987.70;9.995.00;9.886.90;234.66M
13.03.2017;9995.9;10.020.00;10.023.40;9.957.40;193.63M
10.03.2017;10006.4;10.038.80;10.091.40;9.989.10;405.12M
09.03.2017;9998.4;9.844.90;10.014.50;9.837.40;390.80M
08.03.2017;9850.5;9.792.30;9.881.30;9.785.10;247.12M
07.03.2017;9801.7;9.817.70;9.819.80;9.767.40;172.06M
06.03.2017;9804.1;9.772.30;9.825.30;9.753.90;228.40M
03.03.2017;9798.5;9.694.50;9.799.60;9.669.20;308.71M
02.03.2017;9716;9.753.10;9.762.30;9.715.80;275.02M
01.03.2017;9751.5;9.618.00;9.756.50;9.616.60;351.70M
28.02.2017;9555.5;9.515.00;9.570.70;9.484.00;279.24M
27.02.2017;9464.3;9.494.00;9.499.30;9.427.70;194.24M
24.02.2017;9453.5;9.513.70;9.530.40;9.383.10;285.87M
23.02.2017;9493.4;9.519.80;9.541.80;9.479.70;276.00M
22.02.2017;9477.2;9.577.70;9.606.10;9.439.70;280.84M
21.02.2017;9561;9.523.60;9.591.30;9.467.60;209.80M
20.02.2017;9526.6;9.564.40;9.577.70;9.512.00;178.86M
17.02.2017;9500.3;9.564.80;9.571.00;9.438.20;234.06M
16.02.2017;9554.7;9.582.50;9.614.60;9.526.00;213.99M
15.02.2017;9584.1;9.557.10;9.612.80;9.528.20;235.35M
14.02.2017;9510.2;9.489.10;9.528.60;9.461.00;206.91M
13.02.2017;9484.1;9.421.90;9.501.30;9.387.70;178.86M
10.02.2017;9378.1;9.478.20;9.498.30;9.356.00;231.38M
09.02.2017;9438.4;9.353.90;9.444.90;9.318.10;274.08M
08.02.2017;9329.7;9.362.00;9.378.40;9.236.60;312.73M
07.02.2017;9331.5;9.321.90;9.389.20;9.304.50;284.08M
06.02.2017;9357.3;9.459.40;9.482.00;9.337.40;287.14M
03.02.2017;9462.7;9.435.30;9.482.60;9.396.80;393.83M
02.02.2017;9406.4;9.321.20;9.426.40;9.301.50;293.59M
01.02.2017;9330.8;9.416.00;9.423.30;9.304.50;304.38M
31.01.2017;9315.2;9.365.90;9.430.30;9.315.20;282.77M
30.01.2017;9361.3;9.460.60;9.472.80;9.349.10;220.04M
27.01.2017;9504.1;9.531.40;9.533.50;9.420.20;234.87M
26.01.2017;9512.8;9.601.60;9.623.50;9.495.50;285.95M
25.01.2017;9549.3;9.483.50;9.588.80;9.479.40;404.76M
24.01.2017;9387.2;9.319.20;9.387.20;9.296.60;201.31M
23.01.2017;9304.8;9.337.80;9.362.40;9.279.00;197.62M
20.01.2017;9380.1;9.377.50;9.439.00;9.345.20;238.87M
19.01.2017;9379.1;9.406.40;9.431.30;9.327.40;259.10M
18.01.2017;9386.2;9.425.10;9.430.80;9.362.20;211.88M
17.01.2017;9394.9;9.390.40;9.429.00;9.361.90;255.12M
16.01.2017;9410;9.457.20;9.465.20;9.407.80;197.58M
13.01.2017;9511.6;9.445.10;9.524.30;9.416.70;210.31M
12.01.2017;9407.4;9.378.00;9.452.30;9.343.00;261.90M
11.01.2017;9408.6;9.456.40;9.468.10;9.378.60;298.56M
10.01.2017;9452;9.497.10;9.497.30;9.425.00;220.46M
09.01.2017;9492.8;9.536.90;9.536.90;9.446.20;194.38M
06.01.2017;9515.9;9.487.00;9.515.90;9.451.20;144.57M
05.01.2017;9488.2;9.427.90;9.507.20;9.413.60;221.28M
04.01.2017;9462.9;9.522.10;9.538.40;9.424.10;238.02M
03.01.2017;9494.7;9.448.30;9.552.10;9.438.80;280.88M
02.01.2017;9418.7;9.332.60;9.432.60;9.318.10;108.39M
30.12.2016;9352.1;9.310.00;9.352.10;9.293.20;166.81M
29.12.2016;9327.1;9.283.40;9.333.40;9.269.50;130.74M
28.12.2016;9344.9;9.357.20;9.369.20;9.317.70;151.82M
27.12.2016;9376.6;9.354.80;9.390.90;9.346.90;109.30M
23.12.2016;9367.7;9.347.40;9.377.90;9.339.60;156.03M
22.12.2016;9333.6;9.341.50;9.374.80;9.297.50;181.12M
21.12.2016;9371.7;9.384.70;9.420.80;9.300.30;336.07M
20.12.2016;9407.9;9.329.10;9.421.50;9.322.30;261.18M
19.12.2016;9336.7;9.376.80;9.387.00;9.336.00;266.99M
16.12.2016;9412.8;9.310.30;9.452.90;9.299.30;577.32M
15.12.2016;9340.8;9.225.80;9.354.80;9.220.30;363.02M
14.12.2016;9218.4;9.306.90;9.319.40;9.207.10;297.10M
13.12.2016;9331.3;9.160.90;9.341.90;9.132.60;362.54M
12.12.2016;9186.4;9.171.70;9.208.60;9.148.50;258.10M
09.12.2016;9169.6;9.121.10;9.179.40;9.093.40;330.16M
08.12.2016;9145.4;9.002.50;9.179.60;8.992.60;468.93M
07.12.2016;8960.4;8.951.20;8.974.70;8.912.60;361.00M
06.12.2016;8893.3;8.692.40;8.906.60;8.670.50;316.38M
05.12.2016;8664.7;8.533.90;8.750.80;8.512.40;288.00M
02.12.2016;8607.1;8.610.60;8.635.60;8.576.00;249.93M
01.12.2016;8669.2;8.671.60;8.711.30;8.632.70;365.92M
30.11.2016;8688.2;8.662.70;8.714.90;8.638.40;350.82M
29.11.2016;8667;8.614.30;8.697.80;8.591.40;215.90M
28.11.2016;8619.3;8.651.80;8.698.90;8.586.70;270.08M
25.11.2016;8674.4;8.671.00;8.674.80;8.623.80;170.46M
24.11.2016;8657.2;8.657.40;8.672.70;8.614.60;166.34M
23.11.2016;8627.5;8.666.60;8.673.60;8.604.80;273.14M
22.11.2016;8651.5;8.672.80;8.684.70;8.640.70;285.02M
21.11.2016;8614.6;8.659.90;8.660.90;8.558.50;199.68M
18.11.2016;8622.9;8.754.70;8.756.30;8.581.50;293.09M
17.11.2016;8718;8.622.40;8.718.00;8.611.60;274.43M
16.11.2016;8638.5;8.712.90;8.753.10;8.563.60;287.03M
15.11.2016;8687.1;8.665.70;8.707.90;8.620.60;283.00M
14.11.2016;8658.2;8.733.00;8.765.20;8.602.10;331.69M
11.11.2016;8639.2;8.819.50;8.840.10;8.614.10;358.28M
10.11.2016;8756.8;8.983.00;9.053.90;8.708.40;559.62M
09.11.2016;8901.5;8.595.30;8.901.90;8.570.40;582.35M
08.11.2016;8937;8.936.80;8.952.00;8.859.80;253.82M
07.11.2016;8918.8;8.949.40;8.960.10;8.890.70;211.37M
04.11.2016;8791.6;8.862.30;8.866.10;8.755.10;230.51M
03.11.2016;8879.9;8.858.20;8.929.70;8.835.50;248.75M
02.11.2016;8873.4;8.972.80;8.973.90;8.864.80;271.69M
01.11.2016;9040.7;9.206.50;9.214.10;9.032.00;224.86M
31.10.2016;9143.3;9.144.90;9.171.70;9.109.20;271.72M
28.10.2016;9201.3;9.150.40;9.206.60;9.086.00;341.23M
27.10.2016;9197.2;9.163.50;9.200.00;9.102.80;310.94M
26.10.2016;9173.3;9.151.50;9.183.70;9.111.20;271.80M
25.10.2016;9139.7;9.207.80;9.236.60;9.116.40;286.93M
24.10.2016;9216.2;9.156.40;9.255.30;9.145.50;335.32M
21.10.2016;9100.4;9.063.70;9.100.40;9.035.60;260.46M
20.10.2016;9061.2;8.975.40;9.077.20;8.961.60;297.55M
19.10.2016;8950.1;8.890.30;8.956.90;8.842.50;261.21M
18.10.2016;8865.3;8.786.50;8.879.80;8.769.90;253.50M
17.10.2016;8740.7;8.721.00;8.784.80;8.714.50;215.14M
14.10.2016;8767.9;8.640.80;8.800.80;8.635.50;244.61M
13.10.2016;8608.7;8.634.90;8.634.90;8.551.20;289.16M
12.10.2016;8686.5;8.714.50;8.760.00;8.677.10;165.22M
11.10.2016;8693.2;8.690.40;8.752.60;8.657.50;210.90M
10.10.2016;8701.5;8.631.30;8.713.70;8.566.70;200.51M
07.10.2016;8624.3;8.759.90;8.762.30;8.596.00;284.89M
06.10.2016;8757.4;8.820.80;8.846.40;8.742.30;273.33M
05.10.2016;8778.3;8.691.30;8.788.20;8.669.30;243.78M
04.10.2016;8769;8.769.00;8.810.10;8.741.20;212.65M
03.10.2016;8751.6;8.759.00;8.788.90;8.707.20;157.19M
30.09.2016;8779.4;8.649.00;8.805.40;8.543.10;452.00M
29.09.2016;8796.3;8.834.00;8.864.80;8.778.40;226.72M
28.09.2016;8740.4;8.744.00;8.806.50;8.715.80;196.36M
27.09.2016;8688.2;8.776.00;8.781.00;8.634.20;268.22M
26.09.2016;8711.4;8.765.40;8.765.40;8.630.00;261.95M
23.09.2016;8823.6;8.885.90;8.893.90;8.785.80;315.88M
22.09.2016;8934.9;8.819.80;8.966.10;8.815.30;279.39M
21.09.2016;8758.5;8.817.00;8.837.40;8.748.00;247.44M
20.09.2016;8686.1;8.695.10;8.735.20;8.649.50;167.67M
19.09.2016;8715.5;8.723.50;8.736.30;8.689.50;185.97M
16.09.2016;8633.4;8.700.90;8.725.10;8.603.30;406.19M
15.09.2016;8720.5;8.697.00;8.742.80;8.665.40;214.62M
14.09.2016;8702.4;8.769.90;8.779.60;8.684.20;232.22M
13.09.2016;8724.2;8.907.20;8.924.00;8.724.20;216.03M
12.09.2016;8866.6;8.877.10;8.880.70;8.790.80;243.74M
09.09.2016;9025.5;9.065.50;9.135.80;9.004.80;232.05M
08.09.2016;9101.1;9.028.60;9.115.60;8.974.90;251.73M
07.09.2016;9015.3;8.931.80;9.021.90;8.908.70;206.12M
06.09.2016;8899.5;8.991.40;8.996.30;8.893.90;187.94M
05.09.2016;8953.3;8.928.40;8.979.30;8.913.50;153.72M
02.09.2016;8908.9;8.789.90;8.912.60;8.743.20;227.60M
01.09.2016;8762.8;8.746.30;8.884.90;8.730.80;300.78M
31.08.2016;8716.8;8.677.40;8.780.70;8.671.40;297.36M
30.08.2016;8685.4;8.629.40;8.731.90;8.629.00;155.90M
29.08.2016;8616.4;8.611.20;8.660.90;8.573.70;98.61M
26.08.2016;8659.5;8.595.70;8.673.90;8.566.50;125.66M
25.08.2016;8599.5;8.612.30;8.628.10;8.555.00;132.16M
24.08.2016;8655.5;8.532.00;8.665.90;8.509.80;196.14M
23.08.2016;8580.9;8.512.80;8.602.40;8.506.30;163.44M
22.08.2016;8468;8.431.30;8.522.80;8.407.60;135.10M
19.08.2016;8450.6;8.556.20;8.556.30;8.393.50;162.78M
18.08.2016;8550.1;8.549.20;8.555.10;8.481.30;166.80M
17.08.2016;8487;8.646.20;8.652.70;8.485.60;154.96M
16.08.2016;8621.7;8.689.00;8.714.30;8.621.70;153.28M
15.08.2016;8720.6;8.711.00;8.753.60;8.694.60;81.08M
12.08.2016;8716.4;8.704.50;8.747.60;8.698.00;123.77M
11.08.2016;8719.5;8.699.00;8.719.50;8.626.50;142.88M
10.08.2016;8658.9;8.610.50;8.688.60;8.598.70;187.37M
09.08.2016;8665.4;8.541.10;8.673.90;8.531.80;166.83M
08.08.2016;8562.5;8.573.50;8.632.40;8.548.10;171.20M
05.08.2016;8539.4;8.422.40;8.552.50;8.422.00;179.77M
04.08.2016;8385.5;8.324.10;8.424.60;8.318.60;214.14M
03.08.2016;8263.5;8.319.10;8.329.70;8.229.40;244.86M
02.08.2016;8277.3;8.495.60;8.498.20;8.256.60;342.28M
01.08.2016;8513.4;8.667.50;8.679.10;8.496.80;258.30M
29.07.2016;8587.2;8.525.10;8.619.00;8.505.60;293.41M
28.07.2016;8479.2;8.630.00;8.659.10;8.479.20;256.59M
27.07.2016;8661.4;8.593.60;8.720.20;8.581.60;240.19M
26.07.2016;8560.2;8.574.50;8.587.30;8.485.80;214.21M
25.07.2016;8575.7;8.605.70;8.647.60;8.537.10;187.64M
22.07.2016;8599.9;8.566.30;8.618.90;8.516.30;299.86M
21.07.2016;8583.6;8.589.30;8.620.90;8.501.00;274.30M
20.07.2016;8575.5;8.556.00;8.576.60;8.470.30;228.57M
19.07.2016;8485.2;8.490.70;8.559.00;8.439.30;221.86M
18.07.2016;8524.4;8.552.90;8.609.10;8.446.30;208.11M
15.07.2016;8531;8.527.30;8.582.30;8.446.20;264.73M
14.07.2016;8552.3;8.563.70;8.593.80;8.454.20;271.81M
13.07.2016;8473.9;8.471.90;8.580.30;8.426.40;384.22M
12.07.2016;8506;8.313.80;8.528.30;8.292.60;376.50M
11.07.2016;8305.1;8.265.80;8.319.70;8.168.70;245.09M
08.07.2016;8185.9;7.985.60;8.242.80;7.961.20;327.41M
07.07.2016;8008.2;7.996.40;8.064.40;7.966.30;269.74M
06.07.2016;7926.2;8.005.70;8.040.10;7.857.80;376.84M
05.07.2016;8067.6;8.176.20;8.196.00;8.050.40;321.76M
04.07.2016;8255.9;8.302.90;8.328.10;8.229.40;216.88M
01.07.2016;8268.9;8.240.10;8.304.40;8.134.10;304.25M
30.06.2016;8163.3;8.081.70;8.186.80;7.993.90;456.69M
29.06.2016;8105.3;7.947.00;8.105.30;7.935.10;407.52M
28.06.2016;7835;7.836.80;7.916.90;7.793.70;467.34M
27.06.2016;7645.5;8.001.50;8.053.20;7.579.80;768.02M
24.06.2016;7787.7;8.263.60;8.328.40;7.743.40;1.08B
23.06.2016;8885.3;8.758.90;8.912.00;8.684.80;319.11M
22.06.2016;8702;8.711.90;8.774.30;8.605.70;247.58M
21.06.2016;8667.3;8.636.90;8.697.90;8.607.70;272.66M
20.06.2016;8647.1;8.592.70;8.652.10;8.578.60;281.90M
17.06.2016;8362;8.290.20;8.425.20;8.278.30;472.79M
16.06.2016;8199.9;8.150.70;8.220.60;8.107.00;331.33M
15.06.2016;8250.8;8.216.80;8.315.80;8.193.30;322.39M
14.06.2016;8126.7;8.238.60;8.270.40;8.124.80;342.43M
13.06.2016;8303.8;8.388.20;8.424.90;8.291.50;290.43M
10.06.2016;8490.5;8.732.20;8.732.60;8.486.80;388.96M
09.06.2016;8769.5;8.806.80;8.832.70;8.751.30;316.75M
08.06.2016;8831.4;8.857.90;8.866.90;8.798.20;252.01M
07.06.2016;8894.5;8.873.00;8.945.90;8.865.80;208.14M
06.06.2016;8823.5;8.810.10;8.870.90;8.785.60;180.47M
03.06.2016;8801.6;9.004.30;9.038.40;8.756.80;272.78M
02.06.2016;8957.9;8.918.60;9.056.60;8.907.50;316.09M
01.06.2016;8916.9;9.028.30;9.033.40;8.880.90;264.05M
31.05.2016;9034;9.130.50;9.155.50;9.013.20;309.22M
30.05.2016;9116.9;9.110.90;9.134.00;9.066.50;119.75M
27.05.2016;9107.3;9.045.40;9.126.30;9.026.60;262.45M
26.05.2016;9079.2;9.074.40;9.101.80;9.020.40;383.45M
25.05.2016;9125;8.988.50;9.149.30;8.982.10;307.94M
24.05.2016;8918.1;8.687.30;8.938.80;8.670.90;208.85M
23.05.2016;8714;8.776.20;8.809.90;8.677.30;181.05M
20.05.2016;8771.2;8.737.50;8.793.80;8.713.80;172.28M
19.05.2016;8674.7;8.745.50;8.785.20;8.669.60;245.15M
18.05.2016;8775.1;8.647.30;8.797.20;8.632.80;201.50M
17.05.2016;8698.7;8.743.70;8.829.50;8.645.80;221.83M
16.05.2016;8682.1;8.626.40;8.701.60;8.579.80;120.69M
13.05.2016;8721.5;8.622.70;8.752.60;8.596.30;211.09M
12.05.2016;8663.1;8.629.40;8.787.00;8.582.20;247.42M
11.05.2016;8663.9;8.773.00;8.793.70;8.614.10;217.30M
10.05.2016;8775.2;8.749.40;8.831.10;8.711.80;225.70M
09.05.2016;8660.8;8.776.10;8.839.70;8.643.60;249.80M
06.05.2016;8702.1;8.659.50;8.768.30;8.563.90;266.58M
05.05.2016;8689.4;8.698.20;8.792.50;8.660.90;237.81M
04.05.2016;8654.3;8.767.80;8.802.30;8.648.60;279.48M
03.05.2016;8764.9;9.009.40;9.015.10;8.753.70;297.61M
02.05.2016;9022.1;9.066.90;9.092.60;8.980.80;144.92M
29.04.2016;9025.7;9.161.40;9.195.90;9.025.70;333.51M
28.04.2016;9269;9.227.60;9.269.00;9.085.50;353.27M
27.04.2016;9332.6;9.306.70;9.360.20;9.277.00;306.65M
26.04.2016;9283;9.171.90;9.299.50;9.162.70;295.44M
25.04.2016;9140;9.225.40;9.257.50;9.123.70;232.57M
22.04.2016;9232.8;9.183.90;9.244.40;9.161.60;299.60M
21.04.2016;9197.2;9.178.50;9.218.70;9.120.60;324.42M
20.04.2016;9147.2;8.948.40;9.161.90;8.940.00;305.43M
19.04.2016;8971.3;8.914.50;9.004.20;8.890.20;293.01M
18.04.2016;8881.6;8.703.40;8.891.50;8.674.10;243.88M
15.04.2016;8850.9;8.855.40;8.886.60;8.809.30;275.85M
14.04.2016;8861.5;8.854.00;8.870.90;8.743.50;343.39M
13.04.2016;8820.7;8.660.10;8.820.70;8.596.10;415.15M
12.04.2016;8546.3;8.519.80;8.587.90;8.425.60;326.59M
11.04.2016;8497.6;8.413.40;8.563.40;8.344.40;270.18M
08.04.2016;8427.6;8.309.90;8.462.80;8.309.90;297.77M
07.04.2016;8292.9;8.418.20;8.431.40;8.256.10;311.34M
06.04.2016;8398.6;8.398.80;8.468.90;8.340.20;287.75M
05.04.2016;8387.7;8.483.80;8.491.50;8.377.70;272.83M
04.04.2016;8597.5;8.589.30;8.712.90;8.552.20;212.42M
01.04.2016;8602.3;8.624.60;8.677.20;8.531.80;325.37M
31.03.2016;8723.1;8.825.50;8.827.90;8.698.30;318.40M
30.03.2016;8870.2;8.874.40;8.960.70;8.856.10;223.84M
29.03.2016;8808.3;8.843.20;8.906.50;8.751.50;235.00M
24.03.2016;8789.8;8.862.50;8.890.80;8.781.70;209.36M
23.03.2016;8927.1;9.017.20;9.046.00;8.880.20;186.65M
22.03.2016;8992;8.969.30;8.992.00;8.840.40;216.83M
21.03.2016;9021;9.006.10;9.138.90;8.966.50;182.19M
18.03.2016;9051.1;8.995.30;9.074.50;8.904.70;395.75M
17.03.2016;8978.8;9.064.90;9.071.20;8.782.80;385.79M
16.03.2016;8962.8;9.018.40;9.062.00;8.898.60;253.94M
15.03.2016;8988.3;9.099.50;9.122.20;8.961.60;376.24M
14.03.2016;9142.7;9.156.10;9.217.30;9.120.10;362.90M
11.03.2016;9090.6;8.930.30;9.101.30;8.913.60;476.00M
10.03.2016;8766.9;8.782.00;9.105.80;8.730.60;533.69M
09.03.2016;8761.1;8.765.50;8.889.60;8.741.00;315.89M
08.03.2016;8740.3;8.736.30;8.848.80;8.663.20;310.22M
07.03.2016;8786.8;8.785.70;8.834.70;8.672.80;272.40M
04.03.2016;8811.6;8.812.60;8.877.90;8.734.60;322.35M
03.03.2016;8767;8.787.90;8.812.00;8.692.90;273.57M
02.03.2016;8764.5;8.662.30;8.778.50;8.641.20;353.54M
01.03.2016;8611;8.454.60;8.611.60;8.423.60;322.25M
29.02.2016;8461.4;8.291.90;8.463.40;8.222.60;295.55M
26.02.2016;8349.2;8.313.30;8.397.80;8.265.20;321.92M
25.02.2016;8215.6;8.128.10;8.260.20;8.103.50;258.74M
24.02.2016;8013.7;8.255.00;8.269.10;7.968.10;307.97M
23.02.2016;8267.6;8.345.40;8.447.80;8.259.00;270.11M
22.02.2016;8387;8.290.30;8.399.30;8.281.70;246.10M
19.02.2016;8194.2;8.284.90;8.335.20;8.105.00;312.66M
18.02.2016;8295.4;8.420.30;8.479.60;8.255.40;312.11M
17.02.2016;8364.9;8.166.20;8.366.90;8.140.90;324.40M
16.02.2016;8137.6;8.262.80;8.262.80;8.092.00;303.51M
15.02.2016;8179.2;8.133.00;8.217.50;8.081.40;304.55M
12.02.2016;7920.8;7.849.90;7.920.80;7.771.20;385.25M
11.02.2016;7746.3;8.047.30;8.047.30;7.746.30;461.01M
10.02.2016;8143.7;8.013.80;8.249.80;7.920.90;386.48M
09.02.2016;7927.6;8.129.00;8.212.60;7.862.00;484.32M
08.02.2016;8122.1;8.537.90;8.540.90;8.083.40;352.12M
05.02.2016;8499.5;8.477.10;8.615.00;8.411.30;412.59M
04.02.2016;8468.1;8.437.10;8.521.70;8.287.00;375.80M
03.02.2016;8314.5;8.510.30;8.519.70;8.180.40;432.08M
02.02.2016;8528.7;8.768.00;8.772.50;8.478.50;385.37M
01.02.2016;8788.5;8.849.30;8.896.50;8.718.40;320.61M
29.01.2016;8815.8;8.728.20;8.815.80;8.671.60;402.07M
28.01.2016;8590.6;8.697.80;8.811.40;8.516.80;354.36M
27.01.2016;8741;8.676.10;8.741.00;8.608.90;225.52M
26.01.2016;8692.5;8.426.10;8.698.00;8.402.30;422.23M
25.01.2016;8567.7;8.763.20;8.763.20;8.525.90;263.31M
22.01.2016;8722.9;8.638.00;8.795.70;8.565.70;374.44M
21.01.2016;8444.2;8.311.80;8.502.50;8.277.10;358.23M
20.01.2016;8281.4;8.390.20;8.398.40;8.206.00;371.17M
19.01.2016;8554.9;8.624.30;8.656.90;8.527.50;298.45M
18.01.2016;8469.3;8.525.50;8.627.10;8.427.30;281.06M
15.01.2016;8543.6;8.769.40;8.796.40;8.491.90;458.71M
14.01.2016;8787.7;8.852.50;8.854.50;8.662.20;329.17M
13.01.2016;8934.5;8.998.50;9.074.00;8.877.90;300.80M
12.01.2016;8915.4;8.867.90;9.041.50;8.818.90;297.58M
11.01.2016;8886.1;8.849.90;9.022.00;8.835.10;301.41M
10.01.2016;8909.2;8.909.20;8.909.20;8.909.20;-
08.01.2016;8909.2;9.093.30;9.138.00;8.909.20;310.72M
07.01.2016;9059.3;8.973.80;9.103.00;8.889.70;395.76M
06.01.2016;9197.4;9.330.30;9.330.30;9.122.60;288.66M
05.01.2016;9335.2;9.431.50;9.446.20;9.260.20;208.64M
04.01.2016;9313.2;9.429.80;9.440.90;9.263.70;279.17M
31.12.2015;9544.2;9.604.20;9.615.60;9.538.80;79.92M
30.12.2015;9641.9;9.650.00;9.696.40;9.607.90;141.29M
29.12.2015;9670.4;9.611.70;9.677.70;9.606.40;147.77M
28.12.2015;9552.5;9.675.60;9.724.90;9.533.00;137.89M
24.12.2015;9682.9;9.663.00;9.706.20;9.653.10;70.62M
23.12.2015;9641;9.505.60;9.661.90;9.503.90;236.26M
22.12.2015;9415.6;9.451.80;9.456.30;9.351.80;220.11M
21.12.2015;9365.8;9.520.50;9.558.20;9.365.80;356.51M
18.12.2015;9717.1;9.794.10;9.874.20;9.644.90;408.98M
17.12.2015;9878.5;9.909.10;10.000.40;9.850.90;324.20M
16.12.2015;9711;9.762.50;9.817.40;9.635.70;342.15M
